decimalLongitude,decimalLatitude,presence,cropped_bioclim_stack,wc2.1_5m_bio_1,wc2.1_5m_bio_10,wc2.1_5m_bio_11,wc2.1_5m_bio_12,wc2.1_5m_bio_13,wc2.1_5m_bio_14,wc2.1_5m_bio_15,wc2.1_5m_bio_16,wc2.1_5m_bio_17,wc2.1_5m_bio_18,wc2.1_5m_bio_19,wc2.1_5m_bio_2,wc2.1_5m_bio_3,wc2.1_5m_bio_4,wc2.1_5m_bio_5,wc2.1_5m_bio_6,wc2.1_5m_bio_7,wc2.1_5m_bio_8,wc2.1_5m_bio_9
-89.7624057943903,41.1744113971784,0,9.602333068847656,9.602333068847656,22.20400047302246,-4.473666667938232,941.0,109.0,34.0,33.16937255859375,311.0,126.0,308.0,126.0,11.653666496276855,28.52934455871582,1074.475341796875,29.53499984741211,-11.312999725341797,40.847999572753906,20.192333221435547,-4.473666667938232
-89.6615528503007,38.675512830451,0,12.43679141998291,12.43679141998291,24.185501098632812,-0.3591667115688324,975.0,105.0,50.0,19.69403648376465,297.0,184.0,265.0,184.0,11.471416473388672,29.89761734008789,988.257080078125,31.275999069213867,-7.0929999351501465,38.36899948120117,17.814001083374023,-0.3591667115688324
-89.6674159690981,40.9587684559039,0,9.981916427612305,9.981916427612305,22.37700080871582,-3.942166805267334,935.0,103.0,35.0,30.84295654296875,303.0,131.0,290.0,131.0,11.797833442687988,29.08234214782715,1061.03173828125,29.708999633789062,-10.857999801635742,40.56700134277344,15.969500541687012,-3.942166805267334
-89.4952508576924,37.9066252717523,0,13.190666198730469,13.190666198730469,24.390666961669922,1.0531666278839111,1123.0,118.0,65.0,17.876956939697266,337.0,229.0,291.0,229.0,11.473666191101074,31.068687438964844,939.1297607421875,31.451000213623047,-5.479000091552734,36.93000030517578,12.993499755859375,1.0531666278839111
-88.6915303264598,41.2507074605329,0,9.874541282653809,9.874541282653809,22.18316650390625,-3.8493332862854004,914.0,102.0,34.0,30.415733337402344,298.0,131.0,291.0,131.0,11.283583641052246,28.306615829467773,1049.0677490234375,29.229000091552734,-10.633000373840332,39.86199951171875,20.139333724975586,-3.8493332862854004
-90.8008694454814,40.0715506659356,0,11.05412483215332,11.05412483215332,23.25116729736328,-2.3475000858306885,966.0,114.0,36.0,30.2887020111084,313.0,136.0,287.0,136.0,11.387249946594238,28.763671875,1029.94384765625,30.513999938964844,-9.075000762939453,39.5890007019043,21.148834228515625,-2.3475000858306885
-89.9094302115103,41.7763719893752,0,9.042500495910645,9.042500495910645,21.805999755859375,-5.183000087738037,959.0,119.0,36.0,35.94749069213867,330.0,125.0,327.0,125.0,11.68649959564209,28.256244659423828,1088.8055419921875,29.117000579833984,-12.241999626159668,41.35900115966797,15.27649974822998,-5.183000087738037
-88.5026966330651,42.3361768070076,0,8.340707778930664,8.340707778930664,21.02316665649414,-5.4708333015441895,918.0,107.0,32.0,34.78218460083008,317.0,121.0,317.0,121.0,11.443083763122559,28.114992141723633,1066.4720458984375,28.575000762939453,-12.12600040435791,40.70100021362305,21.02316665649414,-5.4708333015441895
-88.0981850073836,39.3243877173368,0,11.70425033569336,11.70425033569336,23.434165954589844,-1.1410001516342163,1044.0,111.0,55.0,20.054630279541016,318.0,195.0,301.0,195.0,11.132833480834961,29.239988327026367,989.3700561523438,30.437000274658203,-7.63700008392334,38.07400131225586,21.410999298095703,-1.1410001516342163
-89.3484693259114,39.8731914861099,0,11.334375381469727,11.334375381469727,23.266332626342773,-2.0244998931884766,957.0,109.0,44.0,25.59891700744629,308.0,157.0,290.0,157.0,11.840749740600586,30.229127883911133,1020.9827270507812,30.493000030517578,-8.677000045776367,39.16999816894531,21.424833297729492,-2.0244998931884766
-89.6211670950982,38.8031133469285,0,12.333208084106445,12.333208084106445,24.115999221801758,-0.5238332152366638,976.0,105.0,49.0,20.266456604003906,298.0,181.0,267.0,181.0,11.449749946594238,29.765897750854492,991.543701171875,31.249000549316406,-7.2170000076293945,38.465999603271484,17.720666885375977,-0.5238332152366638
-89.9609405079435,41.023159023885,0,9.885208129882812,9.885208129882812,22.407833099365234,-4.111666679382324,944.0,107.0,35.0,32.0797004699707,310.0,129.0,306.0,129.0,11.532249450683594,28.420656204223633,1069.3162841796875,29.618000030517578,-10.958999633789062,40.57699966430664,20.443500518798828,-4.111666679382324
-88.0458742912441,42.0711492764298,0,9.550958633422852,9.550958633422852,22.01016616821289,-3.8888332843780518,913.0,106.0,35.0,30.875865936279297,303.0,133.0,303.0,133.0,10.988250732421875,27.72500228881836,1042.9984130859375,29.242000579833984,-10.390999794006348,39.632999420166016,22.01016616821289,-3.8888332843780518
-88.7547393099742,38.7247870295854,0,12.327166557312012,12.327166557312012,23.909334182739258,-0.33633336424827576,1041.0,109.0,53.0,20.56527328491211,312.0,203.0,281.0,203.0,11.718832969665527,30.71455955505371,975.5956420898438,31.246000289916992,-6.9079999923706055,38.15399932861328,21.857166290283203,-0.33633336424827576
-89.6654541550425,40.6695504500571,0,10.682833671569824,10.682833671569824,23.145000457763672,-3.069833278656006,936.0,104.0,38.0,28.97600746154785,306.0,139.0,287.0,139.0,11.276166915893555,27.981950759887695,1055.0865478515625,30.391000747680664,-9.906999588012695,40.29800033569336,21.004667282104492,-3.069833278656006
-89.674558623954,41.3011982466972,0,9.534375190734863,9.534375190734863,22.137666702270508,-4.573999881744385,941.0,110.0,33.0,33.870296478271484,312.0,124.0,310.0,124.0,11.682416915893555,28.483278274536133,1076.59912109375,29.51799964904785,-11.496999740600586,41.01499938964844,15.594667434692383,-4.573999881744385
-90.1238858767078,42.0001857807884,0,8.946125030517578,8.946125030517578,21.780000686645508,-5.329999923706055,922.0,116.0,34.0,36.765811920166016,320.0,117.0,320.0,117.0,11.419917106628418,27.418109893798828,1092.790771484375,29.16200065612793,-12.48900032043457,41.6510009765625,21.780000686645508,-5.329999923706055
-90.3822584132622,41.0626548844242,0,9.944999694824219,9.944999694824219,22.525333404541016,-4.006666660308838,955.0,112.0,35.0,33.69301223754883,322.0,127.0,321.0,127.0,11.0426664352417,27.49188804626465,1068.639892578125,29.483999252319336,-10.682999610900879,40.16699981689453,20.510833740234375,-4.006666660308838
-88.6790538452702,41.627550231275,0,9.367833137512207,9.367833137512207,21.840665817260742,-4.5363335609436035,924.0,106.0,31.0,33.07683181762695,305.0,125.0,304.0,125.0,11.446166038513184,28.37704849243164,1063.2210693359375,28.910999298095703,-11.425000190734863,40.33599853515625,19.87566566467285,-4.5363335609436035
-90.6511787911913,40.2976530223021,0,10.864500045776367,10.864500045776367,23.11949920654297,-2.688500165939331,948.0,108.0,36.0,30.590774536132812,309.0,132.0,289.0,132.0,11.55816650390625,28.968563079833984,1039.203369140625,30.413999557495117,-9.484999656677246,39.89899826049805,21.076499938964844,-2.688500165939331
-88.7990363640566,37.2366523083632,0,13.996707916259766,13.996707916259766,24.87933349609375,2.2178332805633545,1228.0,124.0,79.0,15.140998840332031,367.0,260.0,293.0,288.0,11.968083381652832,32.80095291137695,913.2277221679688,31.979000091552734,-4.507999897003174,36.48699951171875,13.866167068481445,20.422666549682617
-88.8759899959045,40.7635582393734,0,10.232250213623047,10.232250213623047,22.478166580200195,-3.4216668605804443,938.0,103.0,40.0,27.13362693786621,301.0,145.0,286.0,145.0,11.609333038330078,29.289871215820312,1045.8629150390625,29.506999969482422,-10.129000663757324,39.63600158691406,20.58733367919922,-3.4216668605804443
-89.5447681826881,38.6589267862744,0,12.564708709716797,12.564708709716797,24.316499710083008,-0.17899997532367706,982.0,105.0,50.0,19.23225975036621,296.0,188.0,264.0,188.0,11.476916313171387,29.898704528808594,986.5439453125,31.41900062561035,-6.9670000076293945,38.38600158691406,17.89750099182129,-0.17899997532367706
-88.4669192596914,40.6098989954685,0,10.279166221618652,10.279166221618652,22.363332748413086,-3.249666690826416,916.0,101.0,38.0,27.254817962646484,294.0,145.0,284.0,145.0,11.468667030334473,29.262027740478516,1035.444580078125,29.382999420166016,-9.8100004196167,39.19300079345703,20.522666931152344,-3.249666690826416
-89.627769963768,40.4647378048897,0,10.866250038146973,10.866250038146973,23.1510009765625,-2.822000026702881,937.0,104.0,40.0,27.267038345336914,301.0,146.0,283.0,146.0,11.55916690826416,28.912372589111328,1047.751708984375,30.28700065612793,-9.692999839782715,39.97999954223633,21.158832550048828,-2.822000026702881
-87.9473537167579,40.5807770501497,0,10.412125587463379,10.412125587463379,22.51449966430664,-2.990666627883911,948.0,104.0,41.0,27.177865982055664,307.0,149.0,296.0,149.0,11.56308364868164,29.38671112060547,1030.44091796875,29.714000701904297,-9.633999824523926,39.347999572753906,20.571666717529297,-2.990666627883911
-87.8746624820764,39.8398765216936,0,11.016958236694336,11.016958236694336,22.88283348083496,-2.2230000495910645,1034.0,115.0,51.0,24.207382202148438,329.0,178.0,320.0,178.0,11.322750091552734,29.506305694580078,1014.0117797851562,29.76099967956543,-8.61299991607666,38.374000549316406,21.05266571044922,-2.2230000495910645
-88.7494455262135,40.4755755856166,0,10.324291229248047,10.324291229248047,22.451499938964844,-3.0933334827423096,950.0,105.0,41.0,26.74760627746582,301.0,152.0,288.0,152.0,11.255249977111816,28.816020965576172,1032.449951171875,29.402999877929688,-9.656000137329102,39.058998107910156,20.5401668548584,-3.0933334827423096
-89.8829271489199,41.7174605573047,0,9.370333671569824,9.370333671569824,22.128665924072266,-4.875499725341797,949.0,117.0,35.0,36.06698989868164,326.0,123.0,325.0,123.0,11.66100025177002,28.247861862182617,1089.1783447265625,29.399999618530273,-11.880999565124512,41.28099822998047,20.177000045776367,-4.875499725341797
-87.9836790349466,42.4074249270808,0,8.545958518981934,8.545958518981934,20.735166549682617,-4.660333156585693,882.0,103.0,32.0,31.751293182373047,295.0,130.0,295.0,130.0,10.38758373260498,26.87046241760254,1024.6954345703125,27.541000366210938,-11.116999626159668,38.65800094604492,20.735166549682617,-4.660333156585693
-88.4297843652255,41.5004606727853,0,9.500499725341797,9.500499725341797,21.898666381835938,-4.288833141326904,932.0,104.0,34.0,31.22865867614746,302.0,131.0,298.0,131.0,11.579833984375,28.911277770996094,1055.87548828125,28.99799919128418,-11.055000305175781,40.053001403808594,19.94733428955078,-4.288833141326904
-88.6260640780698,38.9142855873484,0,12.193666458129883,12.193666458129883,23.853666305541992,-0.5850000381469727,1033.0,106.0,54.0,20.303897857666016,312.0,201.0,284.0,201.0,11.685667037963867,30.444108963012695,983.0704345703125,31.20800018310547,-7.176000118255615,38.38399887084961,21.798667907714844,-0.5850000381469727
-88.4729979156382,39.0199594413148,0,11.947208404541016,11.947208404541016,23.642166137695312,-0.8554999232292175,1028.0,104.0,55.0,19.969045639038086,312.0,199.0,287.0,199.0,11.424249649047852,29.815093994140625,986.21240234375,30.85700035095215,-7.460000038146973,38.31700134277344,21.551000595092773,-0.8554999232292175
-90.5424315609033,41.4407590203345,0,10.122791290283203,10.122791290283203,23.04199981689453,-4.038666725158691,930.0,118.0,29.0,37.45821762084961,328.0,116.0,328.0,116.0,11.025250434875488,26.86333656311035,1089.298095703125,30.19499969482422,-10.847000122070312,41.04199981689453,23.04199981689453,-4.038666725158691
-89.298344350263,38.0841087724008,0,13.029208183288574,13.029208183288574,24.46733283996582,0.6236665844917297,1072.0,114.0,60.0,18.099998474121094,323.0,213.0,275.0,213.0,11.488082885742188,30.62672233581543,959.385009765625,31.548999786376953,-5.960999965667725,37.5099983215332,12.873167037963867,0.6236665844917297
-88.7588674942553,40.4036104378289,0,10.462750434875488,10.462750434875488,22.579833984375,-2.941166639328003,960.0,106.0,41.0,26.556909561157227,302.0,155.0,289.0,155.0,11.309666633605957,28.895416259765625,1030.4232177734375,29.578001022338867,-9.562000274658203,39.13999938964844,20.67216682434082,-2.941166639328003
-89.5494120676561,41.0129472666745,0,9.915166854858398,9.915166854858398,22.295833587646484,-3.9566667079925537,935.0,105.0,34.0,31.81214141845703,305.0,129.0,295.0,129.0,11.859000205993652,29.317676544189453,1058.806884765625,29.66699981689453,-10.782999992370605,40.45000076293945,20.327667236328125,-3.9566667079925537
-87.9424760666231,38.5661759316486,0,12.716833114624023,12.716833114624023,24.159000396728516,0.23499996960163116,1125.0,122.0,65.0,19.125524520874023,343.0,223.0,294.0,223.0,11.496999740600586,30.632526397705078,962.9120483398438,31.30900001525879,-6.2230000495910645,37.53200149536133,12.645000457763672,0.23499996960163116
-89.6165550798764,37.7774957352652,0,13.352582931518555,13.352582931518555,24.610332489013672,1.0271666049957275,1115.0,115.0,63.0,17.87746810913086,331.0,229.0,293.0,229.0,11.973833084106445,31.726327896118164,950.647216796875,31.906999588012695,-5.834000110626221,37.74100112915039,13.22366714477539,1.0271666049957275
-90.3266976381989,39.9504234484736,0,11.213125228881836,11.213125228881836,23.28766632080078,-2.2239999771118164,956.0,114.0,37.0,28.73609733581543,310.0,142.0,282.0,142.0,11.764583587646484,29.705543518066406,1027.2357177734375,30.604000091552734,-9.0,39.604000091552734,21.316999435424805,-2.2239999771118164
-88.1190872296268,41.4216254094115,0,9.950750350952148,9.950750350952148,22.26383399963379,-3.4591667652130127,935.0,103.0,36.0,30.114988327026367,302.0,137.0,297.0,137.0,11.267000198364258,28.33609962463379,1036.861083984375,29.545000076293945,-10.217000007629395,39.762001037597656,20.071001052856445,-3.4591667652130127
-91.0321211204744,40.5587918053663,0,10.705708503723145,10.705708503723145,23.14466667175293,-3.0898334980010986,958.0,110.0,36.0,33.780357360839844,322.0,126.0,304.0,126.0,11.53791618347168,28.51825714111328,1056.8602294921875,30.406999588012695,-10.051000595092773,40.45800018310547,21.151832580566406,-3.0898334980010986
-89.888562984819,37.9224774385203,0,13.071791648864746,13.071791648864746,24.350666046142578,0.7608332633972168,1070.0,110.0,56.0,18.442230224609375,310.0,209.0,287.0,209.0,12.022916793823242,31.70098876953125,950.2080688476562,31.736000061035156,-6.190000057220459,37.92599868774414,12.858500480651855,0.7608332633972168
-89.275311543414,38.6437663934453,0,12.575875282287598,12.575875282287598,24.240833282470703,-0.14899997413158417,1005.0,106.0,49.0,20.081857681274414,300.0,194.0,265.0,194.0,11.259583473205566,29.41912841796875,983.3217163085938,31.36699867248535,-6.906000137329102,38.27299880981445,12.205166816711426,-0.14899997413158417
-88.7051122621778,37.8236257736253,0,13.289125442504883,13.289125442504883,24.39349937438965,1.2554999589920044,1151.0,121.0,74.0,17.732683181762695,353.0,240.0,287.0,251.0,11.87108325958252,32.06148147583008,930.9523315429688,31.583999633789062,-5.441999912261963,37.0260009765625,13.18083381652832,19.80816650390625
-88.2999998548206,37.9514625658328,0,13.24637508392334,13.24637508392334,24.399999618530273,1.0738333463668823,1129.0,123.0,72.0,19.254440307617188,352.0,229.0,281.0,243.0,11.825416564941406,31.796445846557617,939.5430908203125,31.599000930786133,-5.5920000076293945,37.191001892089844,13.170833587646484,19.83733367919922
-88.9197301792582,38.5047718813048,0,12.490416526794434,12.490416526794434,24.015832901000977,-0.0908333882689476,1048.0,111.0,53.0,20.224315643310547,316.0,205.0,276.0,205.0,11.623167037963867,30.560741424560547,969.71826171875,31.242000579833984,-6.7910003662109375,38.03300094604492,12.32550048828125,-0.0908333882689476
-90.5464733893234,38.908505004019,0,12.5912504196167,12.5912504196167,24.318666458129883,-0.1693332940340042,959.0,104.0,46.0,21.88300895690918,291.0,168.0,269.0,168.0,11.863499641418457,30.663753509521484,986.8072509765625,31.570999145507812,-7.118000030517578,38.68899917602539,22.25349998474121,-0.1693332940340042
-90.1684215369748,39.5234526619408,0,11.469833374023438,11.469833374023438,23.380666732788086,-1.6996667385101318,954.0,116.0,39.0,27.439334869384766,310.0,150.0,274.0,150.0,11.695333480834961,29.880769729614258,1009.9779052734375,30.65999984741211,-8.479999542236328,39.13999938964844,17.09316635131836,-1.6996667385101318
-89.4410125446638,40.2659137872247,0,10.868000030517578,10.868000030517578,23.062332153320312,-2.735166549682617,949.0,108.0,40.0,27.520145416259766,308.0,149.0,290.0,149.0,11.642666816711426,29.33770179748535,1041.6490478515625,30.183000564575195,-9.501999855041504,39.685001373291016,21.144332885742188,-2.735166549682617
-91.1312748922398,40.092552664102,0,11.096041679382324,11.096041679382324,23.405498504638672,-2.450666666030884,976.0,115.0,35.0,33.48085021972656,325.0,129.0,300.0,129.0,11.229249954223633,28.298095703125,1041.157470703125,30.493999481201172,-9.187999725341797,39.68199920654297,21.368165969848633,-2.450666666030884
-88.3314357820311,42.4821510688242,0,8.359999656677246,8.359999656677246,20.872333526611328,-5.261499881744385,905.0,106.0,32.0,33.453941345214844,310.0,125.0,310.0,125.0,11.178999900817871,27.811918258666992,1053.1669921875,28.251998901367188,-11.942999839782715,40.19499969482422,20.872333526611328,-5.261499881744385
-88.6923555384792,37.2697183229038,0,13.876083374023438,13.876083374023438,24.737167358398438,2.1088333129882812,1224.0,124.0,78.0,15.401020050048828,367.0,256.0,295.0,286.0,12.003166198730469,32.97210693359375,910.9133911132812,31.822999954223633,-4.580999851226807,36.40399932861328,13.821833610534668,20.242332458496094
-89.1224397715386,37.1627733967142,0,14.19558334350586,14.19558334350586,25.123666763305664,2.4851667881011963,1211.0,128.0,78.0,16.005292892456055,368.0,262.0,287.0,280.0,11.420166015625,31.526519775390625,913.2058715820312,32.117000579833984,-4.10699987411499,36.2239990234375,13.842999458312988,20.68083381652832
-90.6852526526156,40.0321739925735,0,11.132041931152344,11.132041931152344,23.324501037597656,-2.242166757583618,960.0,114.0,37.0,29.64365577697754,311.0,138.0,284.0,138.0,11.544417381286621,29.068151473999023,1028.5621337890625,30.672000885009766,-9.043000221252441,39.71500015258789,21.222667694091797,-2.242166757583618
-89.7771016325226,40.0889399446619,0,11.190083503723145,11.190083503723145,23.291166305541992,-2.318666696548462,916.0,103.0,39.0,26.445228576660156,290.0,145.0,274.0,145.0,11.6788330078125,29.489768981933594,1032.0892333984375,30.549999237060547,-9.053000450134277,39.60300064086914,21.33449935913086,-2.318666696548462
-88.8540340217485,38.0397266605987,0,13.079583168029785,13.079583168029785,24.42300033569336,0.7378332614898682,1097.0,116.0,67.0,17.716772079467773,337.0,231.0,269.0,231.0,11.784833908081055,31.427061080932617,953.8244018554688,31.593000411987305,-5.906000137329102,37.499000549316406,12.958499908447266,0.7378332614898682
-88.336876452086,41.2024382368395,0,9.999917030334473,9.999917030334473,22.222333908081055,-3.7043333053588867,914.0,99.0,35.0,29.472524642944336,296.0,135.0,285.0,135.0,11.654999732971191,29.337730407714844,1046.9666748046875,29.29800033569336,-10.428999900817871,39.72700119018555,20.341167449951172,-3.7043333053588867
-90.0786647713335,40.8922112918466,0,10.08275032043457,10.08275032043457,22.514667510986328,-3.7698333263397217,948.0,105.0,36.0,31.261362075805664,310.0,131.0,303.0,131.0,11.416000366210938,28.38812255859375,1059.4866943359375,29.665000915527344,-10.548999786376953,40.2140007019043,20.52483367919922,-3.7698333263397217
-88.0193620134829,42.0106692089057,0,9.550958633422852,9.550958633422852,22.01016616821289,-3.8888332843780518,913.0,106.0,35.0,30.875865936279297,303.0,133.0,303.0,133.0,10.988250732421875,27.72500228881836,1042.9984130859375,29.242000579833984,-10.390999794006348,39.632999420166016,22.01016616821289,-3.8888332843780518
-89.9976357834178,38.5750565934202,0,12.904375076293945,12.904375076293945,24.635833740234375,0.17549991607666016,974.0,103.0,52.0,18.788700103759766,293.0,185.0,270.0,185.0,11.452917098999023,29.989309310913086,984.72021484375,31.677000045776367,-6.513000011444092,38.189998626708984,18.317832946777344,0.17549991607666016
-90.3397466314094,39.5576926909983,0,11.463458061218262,11.463458061218262,23.355998992919922,-1.7350000143051147,945.0,115.0,38.0,27.62827491760254,308.0,147.0,270.0,147.0,11.717083930969238,29.905776977539062,1010.3824462890625,30.606000900268555,-8.574000358581543,39.18000030517578,17.121999740600586,-1.7350000143051147
-88.4814756177159,39.5848099881666,0,11.440041542053223,11.440041542053223,23.262500762939453,-1.724666714668274,1013.0,111.0,51.0,22.288436889648438,314.0,181.0,302.0,181.0,11.393916130065918,29.556970596313477,1009.2103881835938,30.312999725341797,-8.236000061035156,38.54899978637695,21.373332977294922,-1.724666714668274
-89.9334926415977,41.798778830055,0,9.125374794006348,9.125374794006348,21.93083381652832,-5.088000297546387,956.0,118.0,36.0,36.035160064697266,329.0,125.0,328.0,125.0,11.591917037963867,28.018749237060547,1088.92724609375,29.257999420166016,-12.11400032043457,41.37200164794922,19.919166564941406,-5.088000297546387
-90.1887216847929,42.4318648193031,0,8.142125129699707,8.142125129699707,21.028667449951172,-6.233666896820068,882.0,110.0,29.0,39.127628326416016,314.0,103.0,314.0,103.0,11.386750221252441,27.391090393066406,1099.034912109375,28.30699920654297,-13.263999938964844,41.57099914550781,21.028667449951172,-6.233666896820068
-88.7662951185357,38.2935355372614,0,12.762624740600586,12.762624740600586,24.180999755859375,0.3331666886806488,1079.0,115.0,62.0,19.024734497070312,332.0,217.0,269.0,217.0,11.768416404724121,31.16718292236328,960.489013671875,31.445999145507812,-6.313000202178955,37.75899887084961,12.63083267211914,0.3331666886806488
-90.5559756466436,39.0147298712203,0,12.150750160217285,12.150750160217285,23.74683380126953,-0.5769999623298645,953.0,103.0,43.0,23.066715240478516,290.0,162.0,270.0,162.0,11.658166885375977,30.241676330566406,977.8663940429688,31.09600067138672,-7.453999996185303,38.54999923706055,21.648500442504883,-0.5769999623298645
-87.6263076142723,38.890787035915,0,12.25012493133545,12.25012493133545,23.740999221801758,-0.3244999349117279,1100.0,121.0,62.0,19.72909927368164,333.0,207.0,308.0,207.0,11.21774959564209,29.862239837646484,968.2774658203125,30.757999420166016,-6.807000160217285,37.564998626708984,21.79399871826172,-0.3244999349117279
-88.2226914086216,38.7814728255402,0,12.365333557128906,12.365333557128906,23.970333099365234,-0.32966670393943787,1085.0,112.0,60.0,18.949403762817383,322.0,213.0,292.0,213.0,11.560667037963867,30.377241134643555,978.6339111328125,31.17099952697754,-6.886000156402588,38.05699920654297,12.213000297546387,-0.32966670393943787
-89.1149190784715,40.4199564419585,0,10.53012466430664,10.53012466430664,22.698667526245117,-2.999500036239624,960.0,108.0,40.0,27.495132446289062,307.0,152.0,289.0,152.0,11.524749755859375,29.162553787231445,1037.861083984375,29.724000930786133,-9.795000076293945,39.51900100708008,20.7864990234375,-2.999500036239624
-89.8191107485074,38.4439146725653,0,12.78183364868164,12.78183364868164,24.348833084106445,0.21666665375232697,973.0,104.0,53.0,18.689931869506836,295.0,187.0,268.0,187.0,11.576499938964844,30.571474075317383,971.3050537109375,31.493999481201172,-6.373000144958496,37.867000579833984,18.097665786743164,0.21666665375232697
-91.1559297294965,40.3142571688454,0,10.950916290283203,10.950916290283203,23.381500244140625,-2.759666681289673,967.0,114.0,35.0,34.1510124206543,325.0,125.0,301.0,125.0,11.326833724975586,28.257741928100586,1053.483642578125,30.5,-9.584000587463379,40.08399963378906,21.383333206176758,-2.759666681289673
-88.7670212785024,37.3798555074406,0,13.675125122070312,13.675125122070312,24.58566665649414,1.8536666631698608,1214.0,125.0,78.0,15.88066577911377,367.0,254.0,294.0,280.0,11.833582878112793,32.434993743896484,914.661376953125,31.655000686645508,-4.828999996185303,36.48400115966797,13.58133316040039,20.105667114257812
-90.4398202129375,40.9409790267181,0,10.090791702270508,10.090791702270508,22.576499938964844,-3.8485000133514404,953.0,112.0,35.0,33.491111755371094,322.0,127.0,319.0,127.0,11.238749504089355,28.054092407226562,1066.24951171875,29.524999618530273,-10.53600025177002,40.06100082397461,20.656166076660156,-3.8485000133514404
-90.0313822971692,41.1578948395696,0,9.773250579833984,9.773250579833984,22.33883285522461,-4.267666816711426,955.0,110.0,36.0,32.88556671142578,316.0,129.0,316.0,129.0,11.294000625610352,27.971370697021484,1072.19873046875,29.427000045776367,-10.949999809265137,40.37699890136719,20.376501083374023,-4.267666816711426
-91.0972480835743,39.9489353795895,0,11.230208396911621,11.230208396911621,23.472000122070312,-2.2304999828338623,984.0,116.0,34.0,32.8430061340332,324.0,132.0,298.0,132.0,11.109749794006348,28.270523071289062,1033.5843505859375,30.52899932861328,-8.769000053405762,39.29800033569336,21.430665969848633,-2.2304999828338623
-90.9476414407596,41.2072028039269,0,10.23941707611084,10.23941707611084,22.873332977294922,-3.872499942779541,895.0,105.0,29.0,36.96116638183594,305.0,108.0,305.0,108.0,11.487000465393066,28.211803436279297,1078.2734375,29.982999801635742,-10.734000205993652,40.71699905395508,22.873332977294922,-3.872499942779541
-89.2245200525841,38.0435199010513,0,13.216166496276855,13.216166496276855,24.634666442871094,0.8565000295639038,1090.0,117.0,64.0,18.226200103759766,331.0,219.0,276.0,219.0,11.59850025177002,30.891441345214844,957.0719604492188,31.756999969482422,-5.789000034332275,37.54600143432617,13.073332786560059,0.8565000295639038
-88.7144547377853,41.2909311870449,0,9.874541282653809,9.874541282653809,22.18316650390625,-3.8493332862854004,914.0,102.0,34.0,30.415733337402344,298.0,131.0,291.0,131.0,11.283583641052246,28.306615829467773,1049.0677490234375,29.229000091552734,-10.633000373840332,39.86199951171875,20.139333724975586,-3.8493332862854004
-88.4917636877911,41.2906076215397,0,9.902791976928711,9.902791976928711,22.180665969848633,-3.7901668548583984,914.0,99.0,35.0,29.62751579284668,295.0,133.0,285.0,133.0,11.50491714477539,28.893033981323242,1047.476318359375,29.26799964904785,-10.551000595092773,39.819000244140625,20.211166381835938,-3.7901668548583984
-88.7095632275913,38.3042606063131,0,12.812167167663574,12.812167167663574,24.239999771118164,0.3946667015552521,1082.0,115.0,63.0,19.095396041870117,333.0,219.0,271.0,219.0,11.876334190368652,31.41056251525879,960.5596313476562,31.547000885009766,-6.263000011444092,37.810001373291016,12.678999900817871,0.3946667015552521
-89.6021858511724,41.274311601809,0,9.502249717712402,9.502249717712402,22.090999603271484,-4.6548333168029785,941.0,110.0,33.0,33.81918716430664,312.0,124.0,310.0,124.0,11.783500671386719,28.67868995666504,1078.30517578125,29.49799919128418,-11.59000015258789,41.08799743652344,20.096500396728516,-4.6548333168029785
-90.0744834553844,38.9924251185764,0,12.128958702087402,12.128958702087402,23.878833770751953,-0.673833429813385,974.0,105.0,48.0,20.924785614013672,294.0,176.0,274.0,176.0,11.30525016784668,29.48682975769043,987.5668334960938,30.928998947143555,-7.4110002517700195,38.34000015258789,17.513166427612305,-0.673833429813385
-89.7046937464076,40.5540656461544,0,11.009166717529297,11.009166717529297,23.253833770751953,-2.5831668376922607,931.0,103.0,39.0,27.940271377563477,301.0,142.0,283.0,142.0,11.477499961853027,28.77287483215332,1041.568115234375,30.44300079345703,-9.447000503540039,39.88999938964844,21.221332550048828,-2.5831668376922607
-87.5791730730701,38.8208487595823,0,12.569999694824219,12.569999694824219,24.057167053222656,-0.06183338165283203,1111.0,125.0,63.0,20.727575302124023,341.0,208.0,312.0,208.0,11.48466682434082,30.50052261352539,971.4830322265625,31.110000610351562,-6.544000148773193,37.65399932861328,22.161333084106445,-0.06183338165283203
-89.4556676599337,38.6550273188174,0,12.546875,12.546875,24.269166946411133,-0.18099994957447052,986.0,105.0,49.0,19.602807998657227,296.0,189.0,262.0,189.0,11.467916488647461,29.886159896850586,984.1371459960938,31.373998641967773,-6.998000144958496,38.37199783325195,17.84166717529297,-0.18099994957447052
-87.9735621062692,41.2905965115321,0,9.753125190734863,9.753125190734863,21.978166580200195,-3.7314999103546143,954.0,108.0,36.0,30.07368278503418,311.0,139.0,299.0,139.0,11.48758316040039,29.081018447875977,1037.6962890625,29.086999893188477,-10.414999961853027,39.50199890136719,15.485333442687988,-3.7314999103546143
-89.9057149061675,40.1499457411175,0,11.240458488464355,11.240458488464355,23.345500946044922,-2.250166654586792,926.0,104.0,39.0,26.48265266418457,294.0,146.0,277.0,146.0,11.680583000183105,29.433244705200195,1031.2586669921875,30.638999938964844,-9.046000480651855,39.685001373291016,21.389999389648438,-2.250166654586792
